bom_style,is_mapped,efab_api_id,efab_description
SF00371/6626I,False,,
DC3971/0,False,,
C1B3367/1,False,,
CT3101/1,False,,
CT3065/1,False,,
FLF415/C,False,,
H39041/R,False,,
3000070294/0,False,,
CF5057/0,False,,
CMJ3161/1,False,,
2140372/PD,False,,
CT2472/5,False,,
CEE3581/2,False,,
3000070174/3,False,,
CT2624/2,False,,
CEE2839/1TKU,False,,
BK 8353/0,False,,
CT2655/1L,False,,
3000245472/0,False,,
CEE3185/2,False,,
CF5078/0,False,,
CSP3465/1,False,,
CF5077/0,False,,
BK 5425/0,False,,
C1B3876/1,False,,
BK 8355/0,False,,
C1B3209/2,False,,
CT2623/1,False,,
CF1081/0,False,,
JQL9005/A,False,,
C1B4098A/1,False,,
BK 8446/2,False,,
C1B4057/1D,False,,
CT2820/1,False,,
CT2686/TT2BL,False,,
C1B4612A/1,False,,
CEE3566/2,False,,
BK 8544/0,False,,
C1B3351/1,False,,
CT2874/1,False,,
BK 8512/0,False,,
C1B3329/1,False,,
C1B3157/1,False,,
CT1519/1C,False,,
C952/09,False,,
F42466/0,False,,
CT2750/1A,False,,
16903/01,False,,
CT22102/1A,False,,
CT2744/1,False,,
CT1531/5L,False,,
C1B3694/1,False,,
3000070186/3024,False,,
CF5229/0,False,,
CT2083/1B,False,,
CF5143/0,False,,
C1B3201/1,False,,
FLF101/18PDC,False,,
DC3992/0,False,,
C1B4193A/1,False,,
CT22103/1NC,False,,
AMER220001/1CS,False,,
DKQ7278/T,False,,
CSP3427/1,False,,
15547/01A,False,,
CF5127/0,False,,
C1B4073/1,False,,
CT2399/2,False,,
CF5253/0,False,,
CT3073/TT1,False,,
C1B4221A/1,False,,
CT2806/1,False,,
C871/25,False,,
C1B3400/1,False,,
CEE4297A/1,False,,
CMJ3177/2,False,,
3 SYSTEM TEMPLATE/0,False,,
CT1309/2P,False,,
CF5010/0,False,,
1418/PC,False,,
CEE4519A/2,False,,
C1B3970/1,False,,
BK 8394/0,False,,
CT2155/1,False,,
SK-2111-5/0,False,,
C1B3640/5,False,,
CT2505/TT1,False,,
CT2603/2,False,,
CF6017/1,False,,
FF 20001/0004,False,,
CEE4422A/2,False,,
SF00222/6124R,False,,
C5T3241/TT1,False,,
CT3151/CTT1,False,,
C1B3799/2TD,False,,
1SM0824-65/0,False,,
16998/01AB,False,,
3000131454/1,False,,
SK5618Q/BMV,False,,
661SM0781/0,False,,
CF5135/0,False,,
BK 8226/0,False,,
CF5022/0,False,,
4000200854/0,False,,
BK 5323/C,False,,
CT2367/1,False,,
C1B3872/1,False,,
FF 10008/0003B,False,,
CT2436/3,False,,
C5T3296/2,False,,
CT1863/0,False,,
C1B4673A/1,False,,
C1B3771/1,False,,
CF5230/0,False,,
P-M-1141/2,False,,
16998/01A,False,,
CF2000/0,False,,
CF5252/0,False,,
C1B4095A/1M,False,,
CT22150/1UU,False,,
SF00370/6621,False,,
CT2942/CTT1,False,,
BK 8306/1,False,,
C1B3318/1,False,,
CT3069/1,False,,
CT2451/1,False,,
DC4050/0,False,,
CT2686/TT2V,False,,
CF5309/0,False,,
MK3018PCTD/30U,False,,
CT2496/1,False,,
3000244776/0,False,,
CT2349/1,False,,
C1B4460A/1,False,,
CEE4518A/1,False,,
CMJ3735/1,False,,
FAB320-40/0,False,,
FF78/008,False,,
C1B4429-42/1,False,,
CEE4422A/3,False,,
17438/01A,False,,
BK 8181/0,False,,
FF 10008/0003A,False,,
CF5417/0,False,,
CT2556/1,False,,
CT2819/1T,False,,
2140390/B,False,,
CT1916/TT3U,False,,
CSP3656/1A,False,,
C5T4282A/1,False,,
C1B3974/1,False,,
CT1838/1MU,False,,
CT1001/C,False,,
CF5174/0,False,,
BK 8063/PAT,False,,
CT2598/1M,False,,
SF76940-NS/0,False,,
C4T3382/TT1,False,,
BK 8334/1,False,,
C2B3223/3,False,,
CF5412B/0,False,,
CT2808/1,False,,
BK 8321/0,False,,
C1B3536/1,False,,
3000070208/0,False,,
C1D3816/1,False,,
CF5017/2,False,,
C1B4410A/1,False,,
CEE4533A/1,False,,
C1B4240A/2B,False,,
C0319F/2624,False,,
CT2515/3,False,,
12042EE/02,False,,
CMJ3163/2,False,,
BK 8492/0,False,,
CT2222/3,False,,
CT2528/TT1,False,,
BK 8344/0,False,,
CF1097/1,False,,
C4T3459/FEC1,False,,
C1B3957/1,False,,
BK 8201/67122,False,,
CF5240/0,False,,
911601/TCFAB,False,,
CEE4293A/1L,False,,
DC3373/T499F,False,,
CT2513/3,False,,
DC3617/T499P,False,,
CT2722/1,False,,
CT1649/2C,False,,
3000070267/0,False,,
CT22157/2S,False,,
AM0051/0,False,,
CT2865/1,False,,
C1B4428A/1L,False,,
FD0098/A,False,,
4000110588/0,False,,
CEE3154/3,False,,
C1B3911/1,False,,
SK4020T/0,False,,
CF5284/0,False,,
BK 8415/1,False,,
CT2266/TT1DE,False,,
BK 8480/0,False,,
16848/01A,False,,
CF5260/U,False,,
CT2333/1,False,,
CT2811/2,False,,
SF01032/8391,False,,
C1B3599/1,False,,
CEE2745/18S,False,,
CF5350/0,False,,
CF5466/0,False,,
CT2717/TT1,False,,
C1B3679/1A,False,,
CT4789A/1,False,,
BK 8476/0,False,,
DFF505J/0,False,,
CT22107/1LN,False,,
CMJ3161/7,False,,
CF5486/0,False,,
CT2595/3,False,,
CT1433/2U,False,,
BK 8390/0,False,,
CEE3466/1L,False,,
CT2283/1,False,,
3000070147/1,False,,
CT2623/1B,False,,
CT1259/1A,False,,
CT2155/1N,False,,
CT2222/1TC,False,,
CT2936/1M,False,,
C1B4786A/1,False,,
C0407F/3,False,,
CT3012/4,False,,
C1B4155A/1,False,,
BK 8217/71720,False,,
CT22103/1LN,False,,
CEE4150A/1,False,,
AM0036/0,False,,
CEE4444/3,False,,
CT2624/1,False,,
C1B4679A/1,False,,
CEE2750/1UT,False,,
FF78/014A,False,,
FJORD-370/1,False,,
TN-647-01/P,False,,
CT22150/1WN,False,,
CF5364/0,False,,
CF1094/1,False,,
CT1377/1U,False,,
SF01035/8392,False,,
CEE4797A/1,False,,
CF5388/STR,False,,
DK-2832/01,False,,
BK 8339/0,False,,
CF5425/0,False,,
DC4046/0,False,,
CT2915/1,False,,
C1B3824/2,False,,
1540009/5254,False,,
C1B4052/1,False,,
C1B4749A/1,False,,
C1B3883/1,False,,
BK 8140/1,False,,
CT2294/1,False,,
C0383F/0,False,,
CT22116/1C,False,,
CT1377/1C,False,,
CT2616/1P,False,,
C1B4439A/1,False,,
CT2518/1,False,,
CT2311/1,False,,
C4T4086/XFP1,False,,
AM0026/0,False,,
CF5132/0,False,,
CT2868/1,False,,
19474/0,False,,
C4T4280A/1,False,,
CEE4504A/1,False,,
BK 8493/0,False,,
C1B3203/YARN TRIAL,False,,
CT22121/1,False,,
SF00986/7959,False,,
16772/01A,False,,
BK 6366-BL/0,False,,
CT22104/2M,False,,
RIO-180/1,False,,
H41168/0,False,,
C2B3302/1,False,,
CF5015/0,False,,
CT3117/1,False,,
BK 8187/B2,False,,
12999/01,False,,
3000245469/0,False,,
CT2988/1,False,,
CF5017/T,False,,
BK 8514/0,False,,
CEE2749/1U,False,,
12635/01AK,False,,
CT2725/2,False,,
FF25000/0008,False,,
TTNA3/0,False,,
CF5504/0,False,,
FF 25002/0009,False,,
C0423F/0,False,,
CF5243/0,False,,
AM0039/0,False,,
C1B4033/1,False,,
BK 8555/0,False,,
CT2940/1,False,,
BK 8473/0,False,,
CEE3108/1,False,,
CF5429/0,False,,
BK 6341/F2,False,,
CT2990/1,False,,
C1B4058/1,False,,
C1B3941/1T,False,,
CF5313/0,False,,
C1B4362A/1,False,,
CEE4585A/1,False,,
CT2530/1M,False,,
CEE3492/1,False,,
CMR3835/1,False,,
C1B4507/1,False,,
AM0042/0,False,,
GR9178H/0,False,,
SK5217F/B,False,,
C1B4168A/1,False,,
C1B3627/1,False,,
C1B4639A/1,False,,
BK 8274/0,False,,
