Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
CT22121-1/0,D53213,"CFAB - CREATIVE FABRIC SERVICE, LLC",5321301,5321301,6027,70.0,49.7,,,2024-06-27 11:16:15
CT22121-1/0,D53213,"CFAB - CREATIVE FABRIC SERVICE, LLC",5321302,5321302,6027,73.0,52.7,,,2024-06-27 11:16:15
CT22121-1/0,D53213,"CFAB - CREATIVE FABRIC SERVICE, LLC",5321304,5321304,6027,75.0,59.5,,,2024-06-27 11:16:15
CT22121-1/0,D53213,"CFAB - CREATIVE FABRIC SERVICE, LLC",5321306,5321306,6027,72.0,53.1,,,2024-06-27 11:16:15
CT22121-1/0,D53213,"CFAB - CREATIVE FABRIC SERVICE, LLC",5321307,5321307,6027,70.0,50.3,,,2024-06-27 11:16:15
CT22121-1/0,D53213,"CFAB - CREATIVE FABRIC SERVICE, LLC",5321308,5321308,6027,73.0,54.1,,,2024-06-27 11:16:15
CT22121-1/0,D53213,"CFAB - CREATIVE FABRIC SERVICE, LLC",5321311,5321311,6027,72.0,53.6,,,2024-06-27 11:16:15
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325501,5325501,6051,40.7,73.6,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325502,5325502,6051,40.5,74.1,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325503,5325503,6051,35.6,65.7,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325507,5325507,6051,27.0,49.1,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325508,5325508,6051,30.5,55.3,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325509,5325509,6051,30.0,55.6,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325510,5325510,6051,25.3,46.1,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325511,5325511,6051,35.1,64.0,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325512,5325512,6051,35.5,65.6,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325513,5325513,6051,40.7,75.1,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325514,5325514,6051,31.1,56.0,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325515,5325515,6051,30.0,56.2,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325516,5325516,6051,40.1,75.5,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325517,5325517,6051,40.8,75.7,,,2022-03-24 08:43:17
CT2917-TT1/0,D53255,CTIC - CREATIVE TICKING,5325518,5325518,6051,27.9,51.2,,,2022-03-24 08:43:17
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326501,5326501,6027,70.0,50.9,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326502,5326502,6027,71.5,51.4,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326503,5326503,6027,70.0,51.5,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326504,5326504,6035,73.0,58.1,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326505,5326505,6027,70.0,51.4,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326507,5326507,6035,71.0,46.4,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326508,5326508,6035,70.0,50.0,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326510,5326510,6027,70.0,51.6,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326511,5326511,6027,73.7,53.2,,,2024-06-27 11:16:15
CT22121-1/0,D53265,"CFAB - CREATIVE FABRIC SERVICE, LLC",5326512,5326512,6035,56.0,40.2,,,2024-06-27 11:16:15
CT22111-1/0,D53325,CTIC - CREATIVE TICKING,5332509,5332509,2362A,25.0,21.5,20.0,0.0,2023-01-20 13:27:11
CT22121-1/0,D53336,"CFAB - CREATIVE FABRIC SERVICE, LLC",5333603,5333603,6035,70.0,51.7,,,2024-06-27 11:16:15
CT22121-1/0,D53336,"CFAB - CREATIVE FABRIC SERVICE, LLC",5333604,5333604,6035,74.6,54.7,,,2024-06-27 11:16:15
CT22121-1/0,D53343,"CFAB - CREATIVE FABRIC SERVICE, LLC",5334301,5334301,3061C,70.2,55.2,,,2024-06-27 11:16:15
CT22121-1/0,D53343,"CFAB - CREATIVE FABRIC SERVICE, LLC",5334308,5334308,GR064,61.0,50.3,,,2024-06-27 11:16:15
CT22121-1/0,D53343,"CFAB - CREATIVE FABRIC SERVICE, LLC",5334309,5334309,6027,70.3,58.9,,,2024-06-27 11:16:15
CT22121-1/0,D53343,"CFAB - CREATIVE FABRIC SERVICE, LLC",5334310,5334310,3061C,52.9,44.8,,,2024-06-27 11:16:15
CT22121-1/0,D53343,"CFAB - CREATIVE FABRIC SERVICE, LLC",5334312,5334312,3061C,55.3,47.0,,,2024-06-27 11:16:15
CT22111-1/0,D53378,CTIC - CREATIVE TICKING,5337801,5337801,6053,23.2,51.0,18.0,1.0,2023-01-09 21:42:49
CT22111-1/0,D53378,CTIC - CREATIVE TICKING,5337815,5337815,6053,14.5,32.1,12.0,,2023-01-09 21:42:49
CT22103-1/2918,D53394,CTIC - CREATIVE TICKING,5339423,5339423,2362A,20.0,47.0,11.0,,2024-06-27 11:12:30
CT22121-1/0,D53426,"CFAB - CREATIVE FABRIC SERVICE, LLC",5342607,5342607,GR064,70.0,50.6,,,2024-06-27 11:16:15
CT22121-1/0,D53426,"CFAB - CREATIVE FABRIC SERVICE, LLC",5342608,5342608,3061C,74.0,53.4,,,2024-06-27 11:16:15
CT22121-1/0,D53426,"CFAB - CREATIVE FABRIC SERVICE, LLC",5342610,5342610,3061C,74.0,51.6,,,2024-06-27 11:16:15
CT22121-1/0,D53426,"CFAB - CREATIVE FABRIC SERVICE, LLC",5342611,5342611,6035,70.0,41.4,,,2024-06-27 11:16:15
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348301,5348301,GR045,23.6,53.2,20.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348302,5348302,GR045,23.5,53.1,20.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348303,5348303,GR045,23.5,53.2,20.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348304,5348304,GR045,15.3,34.4,14.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348305,5348305,GR045,23.7,53.0,18.0,2.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348306,5348306,GR045,24.0,53.1,20.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348307,5348307,GR045,23.8,53.0,20.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348308,5348308,GR045,27.3,61.2,23.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348309,5348309,GR045,23.3,53.3,20.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348310,5348310,GR045,23.3,53.1,20.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348311,5348311,GR045,23.3,53.0,19.0,1.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348312,5348312,GR045,24.4,55.4,19.0,2.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348313,5348313,GR045,7.0,15.7,5.0,0.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348314,5348314,GR045,23.7,53.1,16.0,4.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348315,5348315,GR045,23.8,53.1,17.0,3.0,2022-04-13 12:59:35
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348316,5348316,GR045,24.0,53.2,20.0,0.0,2022-04-13 12:59:36
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348317,5348317,GR045,23.7,53.1,18.0,2.0,2022-04-13 12:59:36
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348318,5348318,GR045,11.8,26.5,10.0,0.0,2022-04-13 12:59:36
CT22111-1/0,D53483,CTIC - CREATIVE TICKING,5348319,5348319,GR045,9.7,21.0,6.0,0.0,2022-04-13 12:59:36
CT22121-1/0,D53484,"CFAB - CREATIVE FABRIC SERVICE, LLC",5348410,5348410,6027,72.0,52.2,,,2024-06-27 11:16:15
CT22121-1/0,D53484,"CFAB - CREATIVE FABRIC SERVICE, LLC",5348411,5348411,6035,70.0,52.9,,,2024-06-27 11:16:15
CT22121-1/0,D53484,"CFAB - CREATIVE FABRIC SERVICE, LLC",5348413,5348413,6035,20.0,15.6,,,2024-06-27 11:16:15
CT22121-1/0,D53518,"CFAB - CREATIVE FABRIC SERVICE, LLC",5351803,5351803,6035,70.0,52.8,,,2024-06-27 11:16:15
CT22121-1/0,D53518,"CFAB - CREATIVE FABRIC SERVICE, LLC",5351810,5351810,6035,70.0,50.8,,,2024-06-27 11:16:15
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356501,5356501,GR056,22.4,52.8,14.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356502,5356502,GR056,22.2,53.0,14.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356503,5356503,GR056,22.0,53.0,14.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356504,5356504,GR056,22.4,49.6,13.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356505,5356505,GR056,24.1,53.4,11.0,3.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356506,5356506,GR056,24.3,53.6,13.0,1.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356507,5356507,GR056,22.5,49.9,11.0,2.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356508,5356508,GR056,8.4,19.2,5.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356509,5356509,GR056,22.8,53.3,14.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356510,5356510,GR056,22.8,53.2,14.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356511,5356511,GR056,22.8,53.3,14.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356512,5356512,GR056,22.8,53.3,14.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356513,5356513,GR056,9.6,22.7,6.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356514,5356514,GR056,23.4,53.0,11.0,3.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356515,5356515,GR056,23.3,52.6,12.0,2.0,2022-04-13 12:59:38
CT22157-2/0,D53565,CTIC - CREATIVE TICKING,5356518,5356518,GR056,9.9,22.7,5.0,0.0,2022-04-13 12:59:38
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361301,5361301,A54,6.4,15.1,4.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361302,5361302,A54,8.6,19.0,5.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361303,5361303,A54,22.0,50.0,12.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361304,5361304,A54,23.7,53.5,14.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361305,5361305,A54,23.7,53.3,14.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361306,5361306,A54,21.7,50.0,13.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361307,5361307,A54,24.6,53.7,14.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361308,5361308,A54,24.5,53.8,14.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361309,5361309,A54,24.5,53.8,14.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361310,5361310,A54,26.1,57.8,15.0,0.0,2022-04-12 10:20:57
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361311,5361311,A54,8.1,19.3,5.0,0.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361312,5361312,A54,24.1,53.8,12.0,2.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361313,5361313,A54,22.6,53.0,13.0,1.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361314,5361314,A54,24.0,56.6,15.0,0.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361315,5361315,A54,17.3,42.2,11.0,0.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361316,5361316,A54,24.1,53.8,14.0,0.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361317,5361317,A54,24.1,53.5,12.0,2.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361318,5361318,A54,26.0,58.7,14.0,1.0,2022-04-12 10:20:58
CT22157-2/0,D53613,CTIC - CREATIVE TICKING,5361319,5361319,A54,15.7,34.5,8.0,1.0,2022-04-12 10:20:58
DFF446J-DS/WOLF,D53633,NSAP - NATIONAL SAFETY APPAREL,105363301,8105,320,79.0,44.3,,,2023-07-07 14:22:00
DFF446R-DS/WOLF,D53633,NSAP - NATIONAL SAFETY APPAREL,5363302,9026,125B,53.0,38.3,,,2022-05-10 16:11:25
DFF446R-DS/GENT,D53651,NSAP - NATIONAL SAFETY APPAREL,305365101,B6119005,125B,33.0,26.7,,,2024-02-09 13:13:00
DFF446J-DS/GENT,D53651,NSAP - NATIONAL SAFETY APPAREL,5365102,B6118080,320,53.0,30.9,,,2022-04-26 13:36:37
CT22157-2/0,D53653,CTIC - CREATIVE TICKING,5365301,5365301,B913,22.1,49.5,9.0,1.0,2022-04-12 10:21:01
